Truck_id: 13
Total Reward: 240890€
=================================
  OrderId			Reward
=================================
   322			    1694€
   121			    1537€
   160			    1143€
    73			    1627€
   358			    1875€
    82			    1784€
   151			    1079€
   450			     287€
   331			     878€
   415			    1848€
   345			    1040€
   286			    1233€
   147			    1904€
    95			    1166€
   110			     738€
    53			     634€
   272			    1257€
    14			    1542€
   287			     848€
   322			    1694€
   121			    1537€
   160			    1143€
    73			    1627€
   358			    1875€
    82			    1784€
   151			    1079€
   450			     287€
   331			     878€
   415			    1848€
   345			    1040€
   286			    1233€
   147			    1904€
    95			    1166€
    53			     634€
    78			    1820€
   322			    1694€
   121			    1537€
   160			    1143€
    73			    1627€
   358			    1875€
    82			    1784€
   151			    1079€
   450			     287€
   331			     878€
   415			    1848€
   345			    1040€
   286			    1233€
   147			    1904€
    95			    1166€
   110			     738€
    53			     634€
   272			    1257€
   302			     618€
   322			    1694€
   121			    1537€
   160			    1143€
    73			    1627€
   358			    1875€
    82			    1784€
   151			    1079€
   450			     287€
   331			     878€
   415			    1848€
   345			    1040€
   286			    1233€
   147			    1904€
    95			    1166€
   110			     738€
    53			     634€
   272			    1257€
    14			    1542€
   287			     848€
   386			     636€
   322			    1694€
   121			    1537€
   160			    1143€
    73			    1627€
   358			    1875€
    82			    1784€
   151			    1079€
   450			     287€
   331			     878€
   415			    1848€
   345			    1040€
   286			    1233€
   147			    1904€
    95			    1166€
   110			     738€
    53			     634€
    14			    1542€
   297			    1953€
   322			    1694€
   121			    1537€
   160			    1143€
    73			    1627€
   358			    1875€
    82			    1784€
   151			    1079€
   450			     287€
   331			     878€
   415			    1848€
   345			    1040€
   286			    1233€
   147			    1904€
    95			    1166€
   110			     738€
    53			     634€
   272			    1257€
    78			    1820€
   322			    1694€
   121			    1537€
   160			    1143€
    73			    1627€
   358			    1875€
    82			    1784€
   151			    1079€
   450			     287€
   331			     878€
   415			    1848€
   345			    1040€
   286			    1233€
   147			    1904€
    95			    1166€
   110			     738€
    53			     634€
   272			    1257€
    14			    1542€
   287			     848€
   302			     618€
   322			    1694€
   121			    1537€
   160			    1143€
    73			    1627€
   358			    1875€
    82			    1784€
   151			    1079€
   450			     287€
   331			     878€
   415			    1848€
   345			    1040€
   286			    1233€
   147			    1904€
    95			    1166€
    53			     634€
   272			    1257€
   322			    1694€
   121			    1537€
   160			    1143€
    73			    1627€
   358			    1875€
    82			    1784€
   151			    1079€
   450			     287€
   331			     878€
   415			    1848€
   345			    1040€
   286			    1233€
   147			    1904€
    95			    1166€
    53			     634€
   272			    1257€
   322			    1694€
   121			    1537€
   160			    1143€
    73			    1627€
   358			    1875€
    82			    1784€
   151			    1079€
   450			     287€
   331			     878€
   415			    1848€
   345			    1040€
   286			    1233€
   147			    1904€
    95			    1166€
   110			     738€
    53			     634€
   272			    1257€
   322			    1694€
   121			    1537€
   160			    1143€
    73			    1627€
   358			    1875€
    82			    1784€
   151			    1079€
   450			     287€
   331			     878€
   415			    1848€
   345			    1040€
   286			    1233€
   147			    1904€
    95			    1166€
   110			     738€
    53			     634€
   272			    1257€
    14			    1542€
   287			     848€
   398			    1205€
   302			     618€
    78			    1820€
=================================
N_Orders: 200	T_Reward: 256446€
