Truck_id: 1380
Total Reward: 27688€
=================================
  OrderId			Reward
=================================
 11379			     654€
 12343			    1233€
  9528			    1079€
  9354			    1848€
   974			     849€
  7755			    1205€
  3077			    1205€
  2535			    1904€
  8028			    1875€
  8313			    1688€
 12321			    1875€
 10532			    1040€
  2824			    1185€
  6613			    1185€
  8838			    1185€
 11379			     654€
 12343			    1233€
  9528			    1079€
  9354			    1848€
   974			     849€
  7755			    1205€
  3077			    1205€
  2535			    1904€
  8028			    1875€
  8313			    1688€
 12321			    1875€
 10532			    1040€
  2824			    1185€
  6613			    1185€
  8838			    1185€
  2830			     706€
 10457			     287€
   963			    1843€
=================================
N_Orders: 33	T_Reward: 42856€
