Truck_id: 19
Total Reward: 286692€
=================================
  OrderId			Reward
=================================
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
    60			     667€
   291			    1319€
    40			    1193€
    51			     293€
   307			     834€
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
   291			    1319€
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
    60			     667€
   291			    1319€
    40			    1193€
    51			     293€
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
    60			     667€
   291			    1319€
    40			    1193€
    51			     293€
   372			    1351€
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
    60			     667€
   291			    1319€
    40			    1193€
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
    60			     667€
   291			    1319€
   307			     834€
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
    60			     667€
   291			    1319€
    40			    1193€
    51			     293€
   372			    1351€
   162			    1873€
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
   291			    1319€
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
    60			     667€
   307			     834€
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
    60			     667€
   291			    1319€
   307			     834€
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
    60			     667€
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
    60			     667€
   291			    1319€
    40			    1193€
    51			     293€
   372			    1351€
   292			    1012€
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
    60			     667€
   291			    1319€
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
    60			     667€
   338			    1054€
    77			    1925€
   362			    1951€
   249			     849€
    69			    1065€
   333			    1208€
   429			     707€
   312			    1636€
   156			    1897€
    30			     590€
   145			    1800€
   175			     226€
   148			    1859€
    60			     667€
   291			    1319€
    40			    1193€
    51			     293€
   372			    1351€
   162			    1873€
   292			    1012€
=================================
N_Orders: 245	T_Reward: 300623€
