Truck_id: 1298
Total Reward: 19543€
=================================
  OrderId			Reward
=================================
  6297			    1542€
  6281			     564€
  6276			     751€
  6275			     801€
  6249			    1714€
  6243			    1023€
  6220			    1185€
  6173			    1537€
  6165			    1185€
  6115			    1542€
  6099			     564€
  6075			    1023€
  6058			    1542€
  6007			    1185€
  5954			    1542€
  5836			    1714€
  5790			    1819€
  5735			     564€
  5668			    1819€
  5567			    1542€
  5440			    1819€
  5287			    1537€
  5285			    1819€
  5185			     564€
  5174			     564€
  5098			     564€
  4875			    1537€
  4837			    1537€
=================================
N_Orders: 28	T_Reward: 35099€
