Truck_id: 753
Total Reward: 51768€
=================================
  OrderId			Reward
=================================
 13072			    1897€
  4600			    1823€
  8952			    1347€
  6536			    1285€
  6593			    1630€
    31			    1791€
 13338			    1502€
 13410			    1982€
  1888			    1907€
 11339			    1796€
 11727			    1518€
  1979			    1982€
 13797			    1456€
  4646			    1475€
 11931			    1306€
  4477			    1768€
 12589			    1897€
  9287			    1747€
  5807			    1607€
  6411			    1699€
 14271			    1921€
 12332			    1987€
  1700			    1630€
  9788			    1921€
 13113			    1614€
  9756			    1856€
 13487			    1768€
  4174			    1524€
 11322			    1313€
  3987			     715€
  5031			    1475€
  9039			    1987€
  1936			    1558€
  2399			    1502€
   951			    1894€
  6722			    1445€
  7535			    1987€
 14152			    1467€
 11524			    1713€
  4769			    1907€
  7221			    1456€
=================================
N_Orders: 41	T_Reward: 68055€
