Truck_id: 35
Total Reward: 697540€
=================================
  OrderId			Reward
=================================
    17			    1410€
   104			    1309€
   208			     396€
    70			    1081€
   428			    1679€
    89			     412€
    71			    1880€
   266			    1577€
   326			     894€
   284			    1241€
   250			     597€
   111			     794€
   105			    1281€
   276			    1897€
   346			     666€
    90			    1059€
   217			     562€
   129			     775€
    49			    1718€
    63			     216€
    17			    1410€
   104			    1309€
   208			     396€
    70			    1081€
   428			    1679€
    89			     412€
    71			    1880€
   266			    1577€
   326			     894€
   284			    1241€
   250			     597€
   111			     794€
   105			    1281€
   276			    1897€
   346			     666€
    90			    1059€
   129			     775€
    17			    1410€
   104			    1309€
   208			     396€
    70			    1081€
   428			    1679€
    89			     412€
    71			    1880€
   266			    1577€
   326			     894€
   284			    1241€
   250			     597€
   111			     794€
   105			    1281€
   276			    1897€
   346			     666€
    90			    1059€
   129			     775€
    17			    1410€
   104			    1309€
   208			     396€
    70			    1081€
   428			    1679€
    89			     412€
    71			    1880€
   266			    1577€
   326			     894€
   284			    1241€
   250			     597€
   111			     794€
   105			    1281€
   276			    1897€
   346			     666€
    90			    1059€
   217			     562€
   129			     775€
   371			     936€
    17			    1410€
   104			    1309€
   208			     396€
    70			    1081€
   428			    1679€
    89			     412€
    71			    1880€
   266			    1577€
   326			     894€
   284			    1241€
   250			     597€
   111			     794€
   105			    1281€
   276			    1897€
   346			     666€
    90			    1059€
    17			    1410€
   104			    1309€
   208			     396€
    70			    1081€
   428			    1679€
    89			     412€
    71			    1880€
   266			    1577€
   326			     894€
   284			    1241€
   250			     597€
   111			     794€
   105			    1281€
   276			    1897€
   346			     666€
    90			    1059€
   217			     562€
   129			     775€
    49			    1718€
   252			    1838€
   443			    1894€
    17			    1410€
   104			    1309€
   208			     396€
    70			    1081€
   428			    1679€
    89			     412€
    71			    1880€
   266			    1577€
   326			     894€
   284			    1241€
   250			     597€
   111			     794€
   105			    1281€
   276			    1897€
   346			     666€
    90			    1059€
   217			     562€
   129			     775€
   371			     936€
    17			    1410€
   104			    1309€
   208			     396€
    70			    1081€
   428			    1679€
    89			     412€
    71			    1880€
   266			    1577€
   326			     894€
   284			    1241€
   250			     597€
   111			     794€
   105			    1281€
   276			    1897€
   346			     666€
    90			    1059€
   217			     562€
   436			    1820€
    17			    1410€
   104			    1309€
   208			     396€
    70			    1081€
   428			    1679€
    89			     412€
    71			    1880€
   266			    1577€
   326			     894€
   284			    1241€
   250			     597€
   111			     794€
   105			    1281€
   276			    1897€
   346			     666€
    90			    1059€
    49			    1718€
    17			    1410€
   104			    1309€
   208			     396€
    70			    1081€
   428			    1679€
    89			     412€
    71			    1880€
   266			    1577€
   326			     894€
   284			    1241€
   250			     597€
   111			     794€
   105			    1281€
   276			    1897€
   346			     666€
