Truck_id: 23
Total Reward: 250114€
=================================
  OrderId			Reward
=================================
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
   214			    1628€
   186			    1804€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
   214			    1628€
   364			     470€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
   214			    1628€
   186			    1804€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
   214			    1628€
   171			    1200€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
   214			    1628€
   186			    1804€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
   161			    1789€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
   214			    1628€
   239			    1014€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
   214			    1628€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
   186			    1804€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
   214			    1628€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
    29			     396€
   319			     243€
   257			    1065€
    26			    1918€
   422			    1936€
   143			    1463€
   323			    1639€
   211			     483€
   127			    1073€
   122			    1253€
   424			    1194€
   206			     746€
   275			     418€
   214			    1628€
   186			    1804€
   364			     470€
   171			    1200€
=================================
N_Orders: 240	T_Reward: 264456€
