Truck_id: 1197
Total Reward: 14806€
=================================
  OrderId			Reward
=================================
 14137			     217€
  5953			    1508€
   257			     784€
 10468			    1185€
 10572			    1897€
  8336			     338€
 13107			    1121€
  5616			    1477€
  4846			     600€
   960			    1243€
 12453			     486€
  1662			     709€
 10144			     585€
 13629			     936€
  5901			     774€
  9506			    1281€
  1640			    1591€
 10894			    1410€
 14213			    1894€
  7743			     940€
 11774			     936€
  3119			     709€
  3758			     618€
  7198			    1477€
  4251			    1241€
  6702			     647€
   727			    1820€
=================================
N_Orders: 27	T_Reward: 28424€
