id volume peso recompensa duração(s)
4499 13 25 1026 365
4498 26 22 1165 1100
4497 25 13 609 1070
4496 19 26 836 356
4495 13 25 550 100
4494 19 28 946 1021
4493 22 9 1805 279
4492 26 10 574 593
4491 16 22 491 581
4490 22 9 1805 279
4489 6 6 564 1017
4488 19 3 522 1009
4487 7 16 789 650
4486 29 19 1268 1095
4485 9 25 849 1008
4484 3 16 1105 256
4483 16 19 234 1001
4482 16 29 1083 521
4481 9 25 849 1008
4480 3 16 220 351
4479 22 22 318 898
4478 23 20 1536 804
4477 3 22 1768 195
4476 3 16 1391 846
4475 19 28 486 840
4474 3 13 1889 538
4473 19 28 512 778
4472 16 10 1309 888
4471 22 10 1079 154
4470 23 29 957 387
4469 3 13 1306 202
4468 22 16 1598 841
4467 29 10 1657 287
4466 9 9 427 447
4465 10 6 542 430
4464 23 20 437 996
4463 16 3 704 1025
4462 6 6 631 145
4461 25 22 1331 509
4460 25 28 221 802
4459 19 29 1523 353
4458 16 28 1863 653
4457 23 26 1594 1052
4456 16 3 279 744
4455 23 7 936 609
4454 26 29 1233 434
4453 19 26 309 271
4452 26 16 1296 524
4451 19 29 1523 353
4450 9 16 814 281
4449 13 26 1253 542
4448 13 25 1026 365
4447 29 26 1522 215
4446 25 22 471 448
4445 13 13 1710 800
4444 3 13 1907 307
4443 3 3 715 977
4442 6 29 834 900
4441 13 25 550 100
4440 16 29 533 935
4439 13 10 738 190
4438 13 13 1710 800
4437 3 23 1410 1028
4436 23 20 1786 1041
4435 13 16 1785 297
4434 13 9 820 552
4433 19 28 946 1021
4432 19 26 309 271
4431 13 13 1679 146
4430 6 22 597 540
4429 26 22 1165 1100
4428 6 29 1800 116
4427 13 20 1951 729
4426 16 29 1593 882
4425 23 29 1232 389
4424 13 9 1857 1017
4423 19 6 324 237
4422 3 13 530 916
4421 10 13 414 478
4420 16 13 1718 114
4419 10 29 676 526
4418 16 16 1633 195
4417 13 10 738 190
4416 3 13 472 300
4415 13 25 1467 1058
4414 22 3 480 1037
4413 13 6 490 406
4412 3 20 1645 316
4411 6 6 1445 1014
4410 16 13 671 726
4409 3 13 1889 538
4408 3 16 1391 846
4407 19 3 1814 369
4406 13 10 629 410
4405 19 3 1982 619
4404 16 3 227 464
4403 9 9 1137 1019
4402 7 26 634 751
4401 19 9 1059 580
4400 19 25 844 478
4399 22 16 1175 863
4398 22 3 338 357
4397 28 19 828 888
4396 20 20 418 893
4395 16 20 816 1079
4394 26 6 1156 1073
4393 16 3 704 1025
4392 3 3 715 977
4391 6 26 1991 318
4390 19 13 1904 276
4389 22 28 1002 795
4388 13 23 916 1026
4387 22 19 470 470
4386 26 20 1645 318
4385 20 3 1785 160
4384 19 10 1820 348
4383 16 29 1083 521
4382 16 29 1083 521
4381 26 19 244 1055
4380 23 29 1232 389
4379 16 28 1821 660
4378 23 20 1536 804
4377 9 16 814 281
4376 19 19 1437 576
4375 26 26 716 445
4374 22 13 709 953
4373 22 22 318 898
4372 13 3 466 937
4371 13 29 719 531
4370 3 13 1313 1080
4369 13 25 1467 1058
4368 3 10 579 103
4367 10 19 709 692
4366 6 10 1572 528
4365 28 9 1185 918
4364 28 6 707 517
4363 7 10 1672 419
4362 10 29 1194 399
4361 3 23 571 632
4360 9 6 748 381
4359 13 25 1467 1058
4358 19 13 1784 152
