id volume peso recompensa duração(s)
899 6 16 1023 132
898 6 28 1820 271
897 6 19 1185 822
896 3 16 1105 256
895 13 13 1008 398
894 16 3 836 819
893 22 28 1002 795
892 26 16 1296 524
891 13 20 1951 729
890 22 13 293 191
889 28 6 1636 436
888 20 23 1551 986
887 23 23 1382 991
886 7 3 1607 273
885 13 3 690 686
884 26 7 618 442
883 25 28 521 989
882 28 16 827 999
881 19 6 1204 453
880 29 22 561 236
879 6 6 1445 1014
878 22 16 982 229
877 26 10 574 593
876 9 22 909 192
875 13 9 1857 1017
874 13 6 1062 195
873 13 3 455 292
872 3 13 472 300
871 16 3 279 744
870 7 13 898 325
869 26 29 610 917
868 6 19 1243 977
867 3 13 355 737
866 16 13 1477 513
865 3 13 1313 1080
864 7 26 634 751
863 19 16 1012 845
862 16 29 1739 656
861 25 6 647 415
860 16 3 262 658
859 22 3 1565 763
858 26 7 738 375
857 13 6 1062 195
856 13 23 916 1026
855 13 20 1951 729
854 26 7 738 375
853 25 16 620 1002
852 3 13 685 443
851 9 19 775 997
850 6 6 1921 197
849 13 3 455 292
848 10 6 1747 577
847 28 25 952 377
846 3 16 753 124
845 19 3 762 269
844 3 10 1475 786
843 25 13 609 1070
842 16 22 491 581
841 13 3 455 292
840 23 23 1382 991
839 29 29 969 833
838 19 13 884 455
837 19 28 512 778
836 10 26 1843 187
835 29 20 1972 641
834 20 16 1200 991
833 22 19 1628 332
832 7 3 1607 273
831 6 3 1176 551
830 10 3 1886 632
829 3 13 1306 202
828 19 13 1875 107
827 22 28 1002 795
826 13 13 967 355
825 9 22 452 901
824 16 13 367 703
823 25 28 1909 396
822 29 20 1972 641
821 3 22 940 937
820 9 9 427 447
819 3 13 1210 892
818 3 13 633 583
817 3 16 1796 762
816 6 10 465 900
815 7 26 1257 632
814 19 6 1204 453
813 19 22 1440 777
812 20 20 418 893
811 23 23 1366 481
810 6 10 713 921
809 29 13 1014 130
808 13 13 1714 399
807 13 29 1511 325
806 7 16 789 650
805 20 13 636 446
804 22 28 347 1058
803 7 20 1577 1043
802 26 16 1303 358
801 9 19 1281 241
800 22 16 982 229
799 7 20 1577 1043
798 19 16 1489 751
797 16 29 1002 441
796 29 10 1463 145
795 6 22 794 783
794 3 13 1313 1080
793 7 26 1166 552
792 26 13 1295 104
791 6 6 1058 294
790 3 3 575 287
789 10 10 588 654
788 22 22 626 1048
787 19 28 213 755
786 16 28 935 528
785 26 7 618 442
784 25 22 471 448
783 16 28 1863 653
782 6 10 465 900
781 20 16 1200 991
780 7 16 764 617
779 10 29 1194 399
778 3 16 1105 256
777 22 25 1227 810
776 22 25 914 337
775 22 16 1598 841
774 13 25 1467 1058
773 16 29 1593 882
772 16 22 1579 619
771 9 25 1529 1008
770 29 16 1442 123
769 19 6 324 237
768 22 9 1509 598
767 3 23 697 699
766 13 25 1467 1058
765 6 13 1713 686
764 29 20 1704 502
763 3 9 1558 1056
762 22 19 470 470
761 7 10 801 919
760 16 22 1579 619
759 19 13 884 455
758 29 29 763 971
757 20 16 823 524
756 26 19 1397 1043
755 25 22 471 448
754 7 13 734 917
753 16 29 1002 441
752 19 19 1956 207
751 10 29 1065 111
750 10 10 588 654
749 6 3 453 537
748 7 23 907 152
747 26 22 1065 616
746 6 19 406 430
745 22 13 1897 272
744 13 29 1511 325
743 6 19 1243 977
742 19 22 735 193
741 3 7 1565 226
740 19 22 1440 777
