id volume peso recompensa duração(s)
7199 7 20 1880 705
7198 16 13 1477 513
7197 19 13 884 455
7196 22 29 1500 828
7195 3 13 355 737
7194 16 6 1332 642
7193 7 26 1166 552
7192 13 6 1699 1020
7191 19 6 1204 453
7190 26 22 1513 447
7189 6 3 615 970
7188 13 25 1467 1058
7187 19 3 784 755
7186 13 9 820 552
7185 19 19 1956 207
7184 6 19 406 430
7183 22 10 1079 154
7182 13 3 621 723
7181 3 19 952 540
7180 6 19 1591 138
7179 6 16 1023 132
7178 6 16 1023 132
7177 13 3 699 1056
7176 19 22 1260 355
7175 6 19 486 789
7174 7 10 801 919
7173 10 6 1765 970
7172 13 23 560 244
7171 6 29 834 900
7170 7 7 828 643
7169 28 6 1953 299
7168 3 10 579 103
7167 22 13 667 765
7166 19 3 762 269
7165 26 20 971 308
7164 7 13 734 917
7163 9 6 748 381
7162 29 29 763 971
7161 7 10 1672 419
7160 7 10 1630 963
7159 10 10 553 631
7158 19 16 1319 385
7157 3 3 355 869
7156 13 20 1951 729
7155 16 10 396 514
7154 28 16 327 1010
7153 7 7 1524 189
7152 6 6 779 122
7151 13 13 1679 146
7150 19 25 1263 748
7149 22 13 226 631
7148 9 19 1281 241
7147 16 3 227 464
7146 9 25 1529 1008
7145 25 13 546 1056
7144 3 16 1456 192
7143 13 16 1894 625
7142 3 22 1662 201
7141 16 3 1518 1053
7140 19 25 844 478
7139 26 7 618 442
7138 19 9 1059 580
7137 13 16 1785 297
7136 25 16 1200 591
7135 3 3 1563 535
7134 29 29 969 833
7133 3 13 751 234
7132 10 10 553 631
7131 3 16 220 351
7130 13 29 1255 923
7129 22 25 224 467
7128 6 22 562 614
7127 22 10 1079 154
7126 3 13 472 300
7125 29 26 719 600
7124 6 3 1347 609
7123 23 26 1594 1052
7122 23 7 983 372
7121 26 6 774 314
7120 13 10 606 592
7119 3 19 952 540
7118 7 13 734 917
7117 16 16 1633 195
7116 26 26 496 520
7115 3 16 1105 256
7114 7 20 1241 674
7113 29 20 1704 502
7112 22 13 709 953
7111 3 13 355 737
7110 16 13 707 359
7109 16 3 477 194
7108 16 26 1789 1077
7107 19 22 1804 622
7106 29 13 1014 130
7105 13 25 1026 365
7104 26 29 1233 434
7103 23 26 1594 1052
7102 10 23 1205 1088
7101 26 6 1156 1073
7100 19 6 217 732
7099 13 10 483 694
7098 3 3 1563 535
7097 6 22 794 783
7096 3 19 952 540
7095 23 29 1789 900
7094 26 22 1487 269
7093 22 19 1628 332
7092 9 16 814 281
7091 19 19 1990 106
7090 25 28 1370 535
7089 13 26 1253 542
7088 25 6 653 107
7087 20 23 1325 338
7086 20 26 1863 104
7085 22 3 480 1037
7084 16 10 1081 1064
7083 22 9 1805 279
7082 19 3 1814 369
7081 3 19 1928 713
7080 29 29 763 971
7079 16 29 1083 521
7078 13 13 1679 146
7077 3 20 1434 362
7076 22 19 783 277
7075 22 29 1500 828
7074 22 13 293 191
7073 26 26 1790 648
7072 7 20 1241 674
7071 6 6 1921 197
7070 16 10 396 514
7069 22 3 1565 763
7068 3 20 1263 905
7067 6 13 1201 715
7066 26 29 610 917
7065 13 20 1925 840
7064 19 16 1489 751
7063 28 16 327 1010
7062 16 28 1863 653
7061 28 9 1185 918
7060 23 23 881 353
7059 23 20 437 996
7058 13 3 203 818
7057 6 6 631 145
7056 7 3 1823 958
7055 26 26 1170 838
7054 3 13 1313 1080
7053 19 3 1814 369
7052 3 10 579 103
7051 28 9 1185 918
7050 25 6 647 415
7049 13 6 490 406
7048 26 6 774 314
7047 3 9 1558 1056
7046 22 10 1233 546
7045 7 7 1524 189
7044 16 3 836 819
7043 16 23 746 416
7042 20 26 1863 104
7041 28 19 828 888
7040 3 23 571 632
7039 9 9 427 447
7038 13 13 1710 800
7037 28 25 952 377
7036 3 7 1565 226
7035 16 23 746 416
7034 13 26 396 664
7033 13 6 1987 926
7032 29 20 1991 704
7031 3 22 1662 201
7030 13 13 1679 146
7029 13 26 1073 1066
7028 23 16 1918 1042
7027 6 22 597 540
7026 19 22 691 728
7025 26 26 1261 1009
7024 3 3 575 287
7023 26 22 1348 605
7022 7 16 764 617
7021 6 6 779 122
7020 29 29 1019 326
7019 13 23 916 1026
7018 16 29 1083 521
7017 29 10 1657 287
7016 10 3 1641 417
7015 22 28 347 1058
7014 6 19 406 430
7013 13 16 1894 625
7012 3 9 1558 1056
7011 3 23 1410 1028
7010 13 23 916 1026
7009 20 10 1569 720
7008 23 3 1396 143
7007 3 13 751 234
7006 10 6 542 430
7005 28 22 1166 491
7004 19 25 844 478
7003 7 10 1672 419
7002 6 6 631 145
7001 20 13 848 198
7000 16 16 287 918
6999 3 19 754 984
6998 22 16 1598 841
6997 19 13 1875 107
6996 23 26 1594 1052
6995 3 10 1791 520
6994 10 6 1765 970
6993 7 23 907 152
6992 22 6 683 553
6991 22 28 347 1058
6990 6 19 1591 138
6989 19 22 1260 355
6988 20 10 1663 207
6987 13 20 1925 840
6986 6 28 1820 271
6985 6 6 631 145
6984 22 10 1233 546
6983 3 13 1210 892
6982 10 13 414 478
6981 19 13 1784 152
6980 19 22 1260 355
6979 16 29 1739 656
6978 10 7 1801 301
6977 19 28 946 1021
6976 7 10 1672 419
6975 29 20 1991 704
6974 3 16 1456 192
6973 6 6 564 1017
6972 10 3 1641 417
6971 13 3 795 302
6970 10 13 419 950
6969 22 22 626 1048
6968 3 23 697 699
6967 7 13 1210 414
6966 19 25 854 790
6965 3 19 585 827
6964 20 7 894 300
6963 10 29 1488 1094
6962 7 7 501 800
6961 25 19 1889 468
6960 22 19 783 277
6959 23 20 1536 804
6958 28 25 952 377
6957 26 6 1627 732
6956 28 16 827 999
6955 26 20 1645 318
6954 19 3 522 1009
6953 20 26 1863 104
6952 9 6 1467 681
6951 10 26 410 192
6950 26 19 1397 1043
6949 23 7 936 609
6948 19 25 844 478
6947 22 22 265 766
6946 26 22 1628 925
6945 26 26 1170 838
6944 22 6 683 553
6943 19 13 1537 614
6942 16 13 1477 513
6941 13 6 580 558
6940 29 10 243 775
6939 13 13 967 355
6938 28 19 1240 826
6937 19 6 217 732
6936 3 16 501 692
6935 6 19 1591 138
6934 10 7 1801 301
6933 22 16 1598 841
6932 26 29 267 777
6931 29 29 763 971
6930 22 16 644 313
6929 6 26 1991 318
6928 6 28 1820 271
6927 25 22 471 448
6926 19 22 1200 449
6925 3 16 1391 846
6924 13 25 550 100
6923 22 10 1233 546
6922 6 10 713 921
6921 19 22 1260 355
6920 26 20 971 308
6919 10 13 419 950
6918 6 13 1201 715
6917 16 16 706 408
6916 25 28 1370 535
6915 26 16 403 402
6914 19 9 1059 580
6913 6 22 794 783
6912 3 10 984 463
6911 28 6 1065 121
6910 23 20 437 996
6909 26 10 574 593
6908 25 25 371 509
6907 3 10 579 103
6906 13 9 1857 1017
6905 13 25 550 100
6904 20 13 636 446
6903 3 19 585 827
6902 23 20 1536 804
6901 29 20 1991 704
6900 7 10 1630 963
6899 7 13 1210 414
6898 10 13 419 950
6897 28 6 1065 121
6896 7 7 828 643
6895 20 23 1551 986
6894 3 16 1105 256
6893 22 19 602 291
6892 19 29 1523 353
6891 19 26 836 356
6890 22 13 1897 272
6889 22 9 1509 598
6888 10 10 588 654
6887 19 22 1260 355
6886 19 22 1200 449
6885 19 25 305 782
6884 19 16 1351 615
6883 6 19 1591 138
6882 10 13 414 478
6881 10 10 588 654
6880 26 22 1348 605
6879 13 10 483 694
6878 3 10 1475 786
6877 26 26 1790 648
6876 16 28 1863 653
6875 13 13 1008 398
6874 3 13 1889 538
6873 29 16 1051 169
6872 13 3 203 818
6871 13 29 1511 325
6870 13 13 1710 800
6869 6 22 597 540
6868 3 23 697 699
6867 16 3 262 658
6866 25 19 1753 524
6865 13 29 719 531
6864 16 16 878 697
6863 25 28 1521 284
6862 19 13 1784 152
6861 20 16 823 524
6860 13 26 1073 1066
6859 6 22 794 783
6858 19 22 1804 622
6857 16 16 1633 195
6856 13 20 1951 729
6855 13 13 1008 398
6854 26 26 1790 648
6853 3 23 697 699
6852 3 23 571 632
6851 25 6 216 182
6850 19 3 1547 279
6849 16 19 1873 697
6848 3 13 1306 202
6847 13 26 1639 927
6846 16 29 1739 656
6845 19 13 1784 152
6844 16 20 816 1079
6843 23 23 881 353
6842 6 10 465 900
6841 9 9 427 447
6840 13 3 621 723
6839 29 20 1160 237
6838 19 28 213 755
6837 26 22 1628 925
6836 13 23 1714 347
6835 7 29 598 161
6834 10 26 410 192
6833 19 3 1547 279
6832 22 9 1805 279
6831 22 22 265 766
6830 13 3 795 302
6829 23 26 1520 942
6828 3 23 1410 1028
6827 16 3 227 464
6826 29 29 763 971
6825 13 10 1614 331
6824 10 19 1278 267
6823 22 13 226 631
6822 6 3 1176 551
6821 29 10 483 1038
6820 10 13 347 187
6819 25 22 861 590
6818 6 22 562 614
6817 10 3 547 766
6816 13 13 1714 399
6815 16 10 396 514
6814 26 6 1627 732
6813 16 16 527 1100
6812 3 13 633 583
6811 26 22 1065 616
6810 25 13 1251 384
6809 19 6 1108 1031
6808 3 20 1263 905
6807 22 9 1509 598
6806 10 23 1205 1088
6805 20 10 1663 207
6804 16 29 1883 380
6803 13 23 916 1026
6802 19 19 1437 576
