Truck_id: 13
Total Reward: 153918€
=================================
  OrderId			Reward
=================================
   209			     907€
   333			    1208€
    69			    1065€
    78			    1820€
   429			     707€
   312			    1636€
   449			    1710€
   428			    1679€
   356			     967€
   150			    1714€
   155			    1008€
    90			    1059€
   105			    1281€
   129			     775€
   276			    1897€
   307			     834€
   145			    1800€
   209			     907€
   333			    1208€
    69			    1065€
    78			    1820€
   429			     707€
   312			    1636€
   449			    1710€
   428			    1679€
   356			     967€
   150			    1714€
   155			    1008€
    90			    1059€
   105			    1281€
   129			     775€
   276			    1897€
   307			     834€
   145			    1800€
   148			    1859€
    95			    1166€
    53			     634€
   209			     907€
   333			    1208€
    69			    1065€
    78			    1820€
   429			     707€
   312			    1636€
   449			    1710€
   428			    1679€
   356			     967€
   150			    1714€
   155			    1008€
    90			    1059€
   105			    1281€
   129			     775€
   276			    1897€
   307			     834€
   145			    1800€
   148			    1859€
   110			     738€
   302			     618€
   209			     907€
   333			    1208€
    69			    1065€
    78			    1820€
   429			     707€
   312			    1636€
   449			    1710€
   428			    1679€
   356			     967€
   150			    1714€
   155			    1008€
    90			    1059€
   105			    1281€
   129			     775€
   276			    1897€
   307			     834€
   209			     907€
   333			    1208€
    69			    1065€
    78			    1820€
   429			     707€
   312			    1636€
   449			    1710€
   428			    1679€
   356			     967€
   150			    1714€
   155			    1008€
    90			    1059€
   105			    1281€
   129			     775€
   276			    1897€
   307			     834€
   145			    1800€
   209			     907€
   333			    1208€
    69			    1065€
    78			    1820€
   429			     707€
   312			    1636€
   449			    1710€
   428			    1679€
   356			     967€
   150			    1714€
   155			    1008€
    90			    1059€
   105			    1281€
   129			     775€
   276			    1897€
   307			     834€
   145			    1800€
   148			    1859€
    95			    1166€
    53			     634€
   209			     907€
   333			    1208€
    69			    1065€
    78			    1820€
   429			     707€
   312			    1636€
   449			    1710€
   428			    1679€
   356			     967€
   150			    1714€
   155			    1008€
    90			    1059€
   105			    1281€
   129			     775€
   276			    1897€
   307			     834€
   145			    1800€
   148			    1859€
    95			    1166€
    53			     634€
   110			     738€
   302			     618€
   272			    1257€
=================================
N_Orders: 133	T_Reward: 169474€
