Truck_id: 35
Total Reward: 294991€
=================================
  OrderId			Reward
=================================
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
 13023			     305€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
    36			    1889€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
 13023			     305€
  1382			    1263€
  2153			     854€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
 13023			     305€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
 13023			     305€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
    36			    1889€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
 13023			     305€
  1382			    1263€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
 13023			     305€
  1382			    1263€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
 13023			     305€
  1382			    1263€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
 13023			     305€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
 13023			     305€
  1382			    1263€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
    36			    1889€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    36			    1889€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
 13023			     305€
  1382			    1263€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
 13023			     305€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
 13023			     305€
  1382			    1263€
   130			    1739€
   109			    1694€
   170			    1593€
   278			     584€
   159			     844€
    33			     854€
   123			    1753€
  7140			     844€
  7808			    1889€
  7796			    1263€
    48			    1263€
 13023			     305€
  1382			    1263€
  2153			     854€
    36			    1889€
=================================
N_Orders: 246	T_Reward: 309096€
