Truck_id: 47
Total Reward: 333503€
=================================
  OrderId			Reward
=================================
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   334			    1956€
   328			    1990€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   334			    1956€
   328			    1990€
   422			    1936€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   334			    1956€
   328			    1990€
    45			     873€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   334			    1956€
   422			    1936€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   334			    1956€
    10			    1511€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
    10			    1511€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   334			    1956€
    10			    1511€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   334			    1956€
   328			    1990€
    45			     873€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   334			    1956€
   328			    1990€
    45			     873€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
    10			    1511€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   334			    1956€
   328			    1990€
    45			     873€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   334			    1956€
   328			    1990€
    45			     873€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   239			    1014€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   206			     746€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   422			    1936€
   357			     546€
   220			    1295€
   122			    1253€
   127			    1073€
   323			    1639€
    29			     396€
   279			     491€
   108			    1579€
   106			     644€
   142			    1175€
    19			     982€
   184			    1598€
    99			    1819€
   334			    1956€
   328			    1990€
    45			     873€
    43			    1437€
    10			    1511€
=================================
N_Orders: 296	T_Reward: 349034€
