Truck_id: 23
Total Reward: 232437€
=================================
  OrderId			Reward
=================================
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
    23			     403€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
    23			     403€
   340			     691€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
    23			     403€
   340			     691€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
    23			     403€
   340			     691€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
   243			     875€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
    23			     403€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
    23			     403€
   340			     691€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
   340			     691€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
    23			     403€
   340			     691€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
    23			     403€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
   340			     691€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
    23			     403€
   340			     691€
   367			    1440€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
    23			     403€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
    23			     403€
    11			     868€
    26			    1918€
   332			     626€
   152			     719€
   182			    1255€
   171			    1200€
   275			     418€
    42			     620€
   430			    1303€
   169			    1296€
   161			    1789€
     5			    1590€
    23			     403€
   340			     691€
   367			    1440€
   114			     735€
=================================
N_Orders: 229	T_Reward: 246779€
