Truck_id: 22
Total Reward: 346193€
=================================
  OrderId			Reward
=================================
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   338			    1054€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   354			     706€
   362			    1951€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   205			     574€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   354			     706€
   362			    1951€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   354			     706€
   362			    1951€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   354			     706€
   362			    1951€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   354			     706€
   362			    1951€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   354			     706€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   354			     706€
   362			    1951€
   338			    1054€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   362			    1951€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   322			    1694€
   286			    1233€
   183			    1529€
   249			     849€
   398			    1205€
   345			    1040€
   358			    1875€
    82			    1784€
   115			    1688€
   147			    1904€
   343			     884€
   409			     527€
   403			     772€
   450			     287€
   306			    1633€
   331			     878€
   354			     706€
   362			    1951€
   113			     410€
   338			    1054€
   287			     848€
=================================
N_Orders: 293	T_Reward: 361666€
