Truck_id: 45
Total Reward: 161482€
=================================
  OrderId			Reward
=================================
   227			    1488€
   230			    1714€
   320			     916€
   372			    1351€
   292			    1012€
   291			    1319€
     7			    1967€
   327			    1489€
   162			    1873€
    40			    1193€
   413			     851€
   314			     823€
    83			     816€
   293			    1200€
   447			    1026€
   201			     550€
   126			    1467€
   414			     609€
   227			    1488€
   230			    1714€
   320			     916€
   372			    1351€
   292			    1012€
   291			    1319€
     7			    1967€
   327			    1489€
   162			    1873€
    40			    1193€
   413			     851€
   314			     823€
    83			     816€
   293			    1200€
   447			    1026€
   227			    1488€
   230			    1714€
   320			     916€
   372			    1351€
   292			    1012€
   291			    1319€
     7			    1967€
   327			    1489€
   162			    1873€
    40			    1193€
   413			     851€
   314			     823€
    83			     816€
   293			    1200€
   447			    1026€
   227			    1488€
   230			    1714€
   320			     916€
   372			    1351€
   292			    1012€
   291			    1319€
     7			    1967€
   327			    1489€
   162			    1873€
    40			    1193€
   413			     851€
   314			     823€
    83			     816€
   227			    1488€
   230			    1714€
   320			     916€
   372			    1351€
   292			    1012€
   291			    1319€
     7			    1967€
   327			    1489€
   162			    1873€
    40			    1193€
   413			     851€
   314			     823€
    83			     816€
   293			    1200€
   447			    1026€
   201			     550€
   227			    1488€
   230			    1714€
   320			     916€
   372			    1351€
   292			    1012€
   291			    1319€
     7			    1967€
   327			    1489€
   162			    1873€
    40			    1193€
   413			     851€
   314			     823€
    83			     816€
   293			    1200€
   447			    1026€
   201			     550€
   126			    1467€
   414			     609€
   227			    1488€
   230			    1714€
   320			     916€
   372			    1351€
   292			    1012€
   291			    1319€
     7			    1967€
   327			    1489€
   162			    1873€
    40			    1193€
   413			     851€
   314			     823€
    83			     816€
   293			    1200€
   227			    1488€
   230			    1714€
   320			     916€
   372			    1351€
   292			    1012€
   291			    1319€
     7			    1967€
   327			    1489€
   162			    1873€
    40			    1193€
   413			     851€
   314			     823€
    83			     816€
   293			    1200€
   447			    1026€
   227			    1488€
   230			    1714€
   320			     916€
   372			    1351€
   292			    1012€
   291			    1319€
     7			    1967€
   327			    1489€
   162			    1873€
    40			    1193€
   413			     851€
   314			     823€
    83			     816€
   293			    1200€
   447			    1026€
   201			     550€
   126			    1467€
   414			     609€
    12			    1251€
=================================
N_Orders: 143	T_Reward: 177769€
