Truck_id: 50
Total Reward: 533171€
=================================
  OrderId			Reward
=================================
    77			    1925€
   125			    1229€
   386			     636€
   434			    1843€
    14			    1542€
    51			     293€
   156			    1897€
    60			     667€
   133			     709€
    30			     590€
   175			     226€
   319			     243€
   143			    1463€
    77			    1925€
   125			    1229€
   386			     636€
   434			    1843€
    14			    1542€
    51			     293€
   156			    1897€
    60			     667€
   133			     709€
    30			     590€
   175			     226€
   319			     243€
   143			    1463€
   244			     676€
    77			    1925€
   125			    1229€
   386			     636€
   434			    1843€
    14			    1542€
    51			     293€
   156			    1897€
    60			     667€
   133			     709€
    30			     590€
   175			     226€
   319			     243€
   143			    1463€
   359			    1657€
    77			    1925€
   125			    1229€
   386			     636€
   434			    1843€
    14			    1542€
    51			     293€
   156			    1897€
    60			     667€
   133			     709€
    30			     590€
   175			     226€
   319			     243€
   143			    1463€
    77			    1925€
   125			    1229€
   386			     636€
   434			    1843€
    14			    1542€
    51			     293€
   156			    1897€
    60			     667€
   133			     709€
    30			     590€
   175			     226€
   319			     243€
   143			    1463€
   359			    1657€
   244			     676€
   424			    1194€
   211			     483€
   164			     206€
    77			    1925€
   125			    1229€
   386			     636€
   434			    1843€
    14			    1542€
    51			     293€
   156			    1897€
    60			     667€
   133			     709€
    30			     590€
   175			     226€
   319			     243€
   143			    1463€
   244			     676€
   424			    1194€
    77			    1925€
   125			    1229€
   386			     636€
   434			    1843€
    14			    1542€
    51			     293€
   156			    1897€
    60			     667€
   133			     709€
    30			     590€
   175			     226€
   319			     243€
   143			    1463€
    77			    1925€
   125			    1229€
   386			     636€
   434			    1843€
    14			    1542€
    51			     293€
   156			    1897€
    60			     667€
   133			     709€
    30			     590€
   175			     226€
   319			     243€
   143			    1463€
   359			    1657€
   244			     676€
   424			    1194€
   211			     483€
   257			    1065€
    77			    1925€
   125			    1229€
   386			     636€
   434			    1843€
    14			    1542€
    51			     293€
   156			    1897€
    60			     667€
   133			     709€
    30			     590€
   175			     226€
   319			     243€
   143			    1463€
   244			     676€
    77			    1925€
   125			    1229€
   386			     636€
   434			    1843€
    14			    1542€
    51			     293€
   156			    1897€
    60			     667€
   133			     709€
    30			     590€
   175			     226€
   319			     243€
   143			    1463€
   359			    1657€
   244			     676€
    77			    1925€
   125			    1229€
   386			     636€
   434			    1843€
    14			    1542€
    51			     293€
   156			    1897€
    60			     667€
   133			     709€
    30			     590€
   175			     226€
   319			     243€
   143			    1463€
   359			    1657€
   244			     676€
   424			    1194€
   211			     483€
    77			    1925€
   125			    1229€
   386			     636€
   434			    1843€
    14			    1542€
    51			     293€
   156			    1897€
    60			     667€
   133			     709€
