Truck_id: 40
Total Reward: 211082€
=================================
  OrderId			Reward
=================================
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
  4486			    1268€
   376			    1268€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
   433			    1523€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
   433			    1523€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
  4486			    1268€
   376			    1268€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
   433			    1523€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
  4486			    1268€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
  4486			    1268€
   376			    1268€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
  4486			    1268€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
   433			    1523€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
   433			    1523€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
   189			    1331€
   216			     914€
   177			    1227€
   294			     580€
   390			     471€
 10604			     580€
   366			     861€
  8634			    1227€
  9606			     224€
 11076			     580€
  2356			    1331€
  4486			    1268€
   376			    1268€
   253			    1065€
=================================
N_Orders: 263	T_Reward: 227872€
