Truck_id: 16
Total Reward: 61048€
=================================
  OrderId			Reward
=================================
    94			    1856€
   128			    1285€
   248			     789€
   383			     764€
    87			    1204€
   448			    1108€
   426			    1813€
   402			     406€
    46			    1591€
   339			     996€
   399			    1185€
   240			    1243€
   235			     217€
   136			     486€
    57			     820€
   168			     211€
   234			    1442€
   432			    1857€
    92			     738€
   191			     419€
   406			     606€
   296			     414€
   247			     347€
   173			    1614€
    94			    1856€
   128			    1285€
   248			     789€
   383			     764€
    87			    1204€
   448			    1108€
   426			    1813€
   402			     406€
    46			    1591€
   339			     996€
   399			    1185€
   240			    1243€
   235			     217€
   136			     486€
    57			     820€
   168			     211€
   234			    1442€
   432			    1857€
    92			     738€
   191			     419€
   406			     606€
   296			     414€
   247			     347€
   351			     683€
    94			    1856€
   128			    1285€
   248			     789€
   383			     764€
    87			    1204€
   448			    1108€
   426			    1813€
   402			     406€
    46			    1591€
   339			     996€
   399			    1185€
   240			    1243€
   235			     217€
   136			     486€
    57			     820€
   168			     211€
   234			    1442€
   432			    1857€
    92			     738€
   191			     419€
   406			     606€
   296			     414€
   247			     347€
   173			    1614€
    74			     483€
   289			     629€
   347			    1315€
   250			     597€
   351			     683€
   326			     894€
   188			     386€
=================================
N_Orders: 79	T_Reward: 74289€
