Truck_id: 37
Total Reward: 328493€
=================================
  OrderId			Reward
=================================
   436			    1820€
   385			     709€
   178			    1278€
   120			     452€
    93			     909€
   411			    1509€
   273			    1805€
   101			    1663€
   176			    1569€
   242			     743€
   335			     598€
     2			    1121€
   443			    1894€
   252			    1838€
   380			    1785€
   199			    1477€
    32			     707€
    49			    1718€
   137			     654€
   202			     671€
     8			     367€
   151			    1079€
   436			    1820€
   385			     709€
   178			    1278€
   120			     452€
    93			     909€
   411			    1509€
   273			    1805€
   101			    1663€
   176			    1569€
   242			     743€
   335			     598€
     2			    1121€
   443			    1894€
   252			    1838€
   380			    1785€
   199			    1477€
    32			     707€
    49			    1718€
   137			     654€
   202			     671€
   436			    1820€
   385			     709€
   178			    1278€
   120			     452€
    93			     909€
   411			    1509€
   273			    1805€
   101			    1663€
   176			    1569€
   242			     743€
   335			     598€
     2			    1121€
   443			    1894€
   252			    1838€
   380			    1785€
   199			    1477€
    32			     707€
    49			    1718€
   137			     654€
   436			    1820€
   385			     709€
   178			    1278€
   120			     452€
    93			     909€
   411			    1509€
   273			    1805€
   101			    1663€
   176			    1569€
   242			     743€
   335			     598€
     2			    1121€
   443			    1894€
   252			    1838€
   380			    1785€
   199			    1477€
    32			     707€
    49			    1718€
   137			     654€
   202			     671€
   436			    1820€
   385			     709€
   178			    1278€
   120			     452€
    93			     909€
   411			    1509€
   273			    1805€
   101			    1663€
   176			    1569€
   242			     743€
   335			     598€
     2			    1121€
   443			    1894€
   252			    1838€
   380			    1785€
   135			    1185€
   436			    1820€
   385			     709€
   178			    1278€
   120			     452€
    93			     909€
   411			    1509€
   273			    1805€
   101			    1663€
   176			    1569€
   242			     743€
   335			     598€
     2			    1121€
   443			    1894€
   252			    1838€
   380			    1785€
   199			    1477€
    32			     707€
    49			    1718€
   436			    1820€
   385			     709€
   178			    1278€
   120			     452€
    93			     909€
   411			    1509€
   273			    1805€
   101			    1663€
   176			    1569€
   242			     743€
   335			     598€
     2			    1121€
   443			    1894€
   252			    1838€
   380			    1785€
   199			    1477€
   436			    1820€
   385			     709€
   178			    1278€
   120			     452€
    93			     909€
   411			    1509€
   273			    1805€
   101			    1663€
   176			    1569€
   242			     743€
   335			     598€
     2			    1121€
   443			    1894€
   252			    1838€
   380			    1785€
   199			    1477€
    32			     707€
    49			    1718€
   137			     654€
   436			    1820€
   385			     709€
   178			    1278€
   120			     452€
    93			     909€
   411			    1509€
   273			    1805€
   101			    1663€
   176			    1569€
   242			     743€
   335			     598€
     2			    1121€
   443			    1894€
   252			    1838€
   380			    1785€
   199			    1477€
    32			     707€
    49			    1718€
   436			    1820€
   385			     709€
   178			    1278€
   120			     452€
    93			     909€
   411			    1509€
   273			    1805€
   101			    1663€
   176			    1569€
   242			     743€
   335			     598€
     2			    1121€
   443			    1894€
   252			    1838€
   380			    1785€
   199			    1477€
    32			     707€
    49			    1718€
   137			     654€
   436			    1820€
   385			     709€
   178			    1278€
   120			     452€
    93			     909€
   411			    1509€
   273			    1805€
   101			    1663€
   176			    1569€
   242			     743€
   335			     598€
     2			    1121€
   443			    1894€
   252			    1838€
   380			    1785€
   199			    1477€
    32			     707€
    49			    1718€
   137			     654€
   202			     671€
     8			     367€
   436			    1820€
   385			     709€
   178			    1278€
   120			     452€
    93			     909€
   411			    1509€
   273			    1805€
   101			    1663€
   176			    1569€
   242			     743€
   335			     598€
     2			    1121€
   443			    1894€
   252			    1838€
   380			    1785€
   199			    1477€
    32			     707€
    49			    1718€
   137			     654€
   202			     671€
     8			     367€
   436			    1820€
   385			     709€
   178			    1278€
   120			     452€
    93			     909€
   411			    1509€
   273			    1805€
   101			    1663€
   176			    1569€
   242			     743€
   335			     598€
     2			    1121€
   443			    1894€
   252			    1838€
   380			    1785€
   199			    1477€
    32			     707€
    49			    1718€
   436			    1820€
   385			     709€
   178			    1278€
   120			     452€
    93			     909€
   411			    1509€
   273			    1805€
   101			    1663€
   176			    1569€
   242			     743€
   335			     598€
     2			    1121€
   443			    1894€
   252			    1838€
   380			    1785€
   199			    1477€
    32			     707€
    49			    1718€
   137			     654€
   202			     671€
     8			     367€
   151			    1079€
   415			    1848€
   121			    1537€
=================================
N_Orders: 271	T_Reward: 342111€
