Truck_id: 15
Total Reward: 35709€
=================================
  OrderId			Reward
=================================
 12560			    1370€
  5269			     952€
  3028			     521€
  9273			     521€
  1576			    1521€
   269			    1370€
    27			     724€
   384			     952€
    75			     221€
 12560			    1370€
  5269			     952€
  3028			     521€
  9273			     521€
  1576			    1521€
   269			    1370€
    27			     724€
   384			     952€
    75			     221€
    84			    1909€
 12560			    1370€
  5269			     952€
  3028			     521€
  9273			     521€
  1576			    1521€
   269			    1370€
    27			     724€
   384			     952€
    75			     221€
    84			    1909€
 12560			    1370€
  5269			     952€
  3028			     521€
  9273			     521€
  1576			    1521€
   269			    1370€
    27			     724€
   384			     952€
    75			     221€
    84			    1909€
 12560			    1370€
  5269			     952€
  3028			     521€
  9273			     521€
  1576			    1521€
   269			    1370€
    27			     724€
   384			     952€
    75			     221€
    84			    1909€
  2993			     719€
=================================
N_Orders: 50	T_Reward: 49115€
