Truck_id: 11
Total Reward: 50494€
=================================
  OrderId			Reward
=================================
 14295			    1789€
   353			     957€
   179			    1789€
   265			    1170€
 10440			    1790€
    55			    1790€
    76			     496€
    80			     716€
   337			    1261€
  6491			    1790€
 14295			    1789€
   353			     957€
   179			    1789€
   265			    1170€
 10440			    1790€
    55			    1790€
    76			     496€
    80			     716€
   337			    1261€
 14295			    1789€
   353			     957€
   179			    1789€
   265			    1170€
 10440			    1790€
    55			    1790€
    76			     496€
    80			     716€
   337			    1261€
  6491			    1790€
 14295			    1789€
   353			     957€
   179			    1789€
   265			    1170€
 10440			    1790€
    55			    1790€
    76			     496€
    80			     716€
   337			    1261€
  6491			    1790€
 14295			    1789€
   353			     957€
   179			    1789€
   265			    1170€
 10440			    1790€
    55			    1790€
    76			     496€
    80			     716€
   337			    1261€
  6491			    1790€
    81			     521€
=================================
N_Orders: 50	T_Reward: 66471€
