id volume peso recompensa duração(s)
9399 22 28 1002 795
9398 9 22 909 192
9397 6 26 1991 318
9396 29 19 1268 1095
9395 26 22 1348 605
9394 23 29 1789 900
9393 6 19 996 631
9392 13 22 590 660
9391 3 19 1432 1051
9390 16 20 816 1079
9389 9 25 1529 1008
9388 29 10 1657 287
9387 28 16 327 1010
9386 3 16 1456 192
9385 26 26 1170 838
9384 3 19 952 540
9383 3 20 1263 905
9382 3 19 1928 713
9381 19 13 1537 614
9380 22 3 1565 763
9379 19 22 1804 622
9378 10 3 547 766
9377 13 23 916 1026
9376 26 6 1627 732
9375 10 6 542 430
9374 7 13 734 917
9373 22 3 338 357
9372 6 29 834 900
9371 19 13 1040 651
9370 6 16 618 1039
9369 6 26 1291 1035
9368 3 20 1263 905
9367 22 3 1492 283
9366 9 13 1442 168
9365 10 29 1194 399
9364 29 26 1724 482
9363 13 16 1838 354
9362 16 28 1821 660
9361 16 29 1083 521
9360 6 16 647 872
9359 23 20 1786 1041
9358 25 6 653 107
9357 25 6 216 182
9356 13 22 590 660
9355 22 16 1819 768
9354 22 10 1848 196
9353 19 25 854 790
9352 23 20 1786 1041
9351 26 22 1348 605
9350 29 22 561 236
9349 10 6 1765 970
9348 28 22 330 563
9347 22 29 1448 487
9346 29 10 483 1038
9345 19 13 884 455
9344 29 29 1019 326
9343 29 10 1657 287
9342 6 19 1243 977
9341 25 22 1331 509
9340 19 3 784 755
9339 6 29 1800 116
9338 16 16 1633 195
9337 19 6 217 732
9336 19 26 309 271
9335 25 28 221 802
9334 22 16 1819 768
9333 16 19 234 1001
9332 22 29 1448 487
9331 29 22 561 236
9330 25 28 221 802
9329 25 22 861 590
9328 16 29 1593 882
9327 3 19 1928 713
9326 6 13 1713 686
9325 6 29 834 900
9324 13 26 1253 542
9323 23 23 1382 991
9322 16 10 1081 1064
9321 10 3 1641 417
9320 25 13 609 1070
9319 9 25 849 1008
9318 22 16 982 229
9317 9 19 775 997
9316 16 19 1873 697
9315 26 7 738 375
9314 16 22 491 581
9313 23 26 1594 1052
9312 9 25 849 1008
9311 16 28 935 528
9310 19 25 1263 748
9309 10 6 542 430
9308 20 13 848 198
9307 19 16 1319 385
9306 6 22 794 783
9305 28 6 1636 436
9304 28 22 1166 491
9303 22 6 683 553
9302 19 9 1897 881
9301 10 13 419 950
9300 3 3 1563 535
9299 25 13 546 1056
9298 26 16 1303 358
9297 22 13 1897 272
9296 29 20 1972 641
9295 16 19 1193 338
9294 20 26 1863 104
9293 13 10 483 694
9292 19 6 1813 756
9291 23 23 1366 481
9290 13 25 1026 365
9289 7 3 1607 273
9288 10 29 1488 1094
9287 10 6 1747 577
9286 19 26 309 271
9285 19 16 1351 615
9284 28 6 1208 309
9283 26 16 403 402
9282 9 19 775 997
9281 19 13 1904 276
9280 20 16 851 446
9279 23 23 1366 481
9278 3 19 1432 1051
9277 7 20 1241 674
9276 20 23 1325 338
9275 16 13 1121 641
9274 19 28 512 778
9273 25 28 521 989
9272 26 19 244 1055
9271 25 16 620 1002
9270 10 6 542 430
9269 25 28 1521 284
9268 29 22 561 236
9267 19 6 1108 1031
9266 6 10 1572 528
9265 19 28 486 840
9264 13 10 629 410
9263 22 28 1002 795
9262 26 26 1261 1009
9261 16 16 527 1100
9260 16 3 279 744
9259 10 13 1315 328
9258 3 22 940 937
9257 19 25 844 478
9256 19 13 1904 276
9255 19 13 884 455
9254 28 19 1240 826
9253 13 3 466 937
9252 6 13 1201 715
9251 25 22 1331 509
9250 10 23 1205 1088
9249 25 28 1909 396
9248 16 6 1332 642
9247 22 16 1819 768
9246 26 19 1397 1043
9245 3 13 530 916
9244 16 16 706 408
9243 26 16 1296 524
9242 16 6 1907 397
9241 19 22 1897 986
9240 6 19 486 789
9239 6 3 1176 551
9238 16 13 654 720
9237 13 10 1614 331
9236 16 13 707 359
9235 25 6 653 107
9234 19 22 1804 622
9233 22 25 224 467
9232 3 16 1105 256
9231 7 20 1577 1043
9230 6 6 442 900
9229 6 29 834 900
9228 26 22 1628 925
9227 16 16 1633 195
9226 22 3 1565 763
9225 22 16 982 229
9224 28 16 827 999
9223 3 20 1434 362
9222 16 13 671 726
9221 3 23 1410 1028
9220 13 3 455 292
9219 16 26 1789 1077
9218 6 16 618 1039
9217 13 3 466 937
9216 20 16 851 446
9215 3 16 753 124
9214 26 10 574 593
9213 22 13 667 765
9212 16 23 746 416
9211 7 3 1607 273
9210 19 6 1204 453
9209 13 10 1614 331
9208 13 22 590 660
9207 3 22 1662 201
9206 6 22 666 504
9205 6 10 1572 528
9204 3 13 1502 270
9203 16 29 1142 878
9202 19 6 1108 1031
9201 25 19 1889 468
9200 10 13 1315 328
9199 23 23 1366 481
9198 10 26 1843 187
9197 16 6 1188 697
9196 3 20 1434 362
9195 3 13 1502 270
9194 16 29 1694 404
9193 6 10 713 921
9192 26 22 1513 447
9191 10 29 1488 1094
9190 3 19 585 827
9189 10 29 676 526
9188 3 16 501 692
9187 3 20 1434 362
9186 19 16 1319 385
9185 10 10 1856 576
9184 6 3 615 970
9183 26 10 574 593
9182 23 16 868 608
9181 22 22 265 766
9180 13 6 1987 926
9179 19 3 1982 619
9178 3 19 585 827
9177 7 26 1166 552
9176 20 16 1200 991
9175 19 22 1804 622
9174 29 20 1972 641
9173 26 16 1303 358
9172 10 10 588 654
9171 13 26 1253 542
9170 25 13 609 1070
9169 20 23 204 293
9168 16 29 1142 878
9167 26 20 971 308
9166 19 16 1967 865
9165 6 29 1859 261
9164 28 19 828 888
9163 6 6 1058 294
9162 16 29 1002 441
9161 7 20 1577 1043
9160 13 6 490 406
9159 10 13 1315 328
9158 3 7 1565 226
9157 16 16 772 229
9156 20 10 1663 207
9155 16 6 1907 397
9154 16 28 875 1094
9153 22 22 318 898
9152 19 25 305 782
9151 6 19 486 789
9150 22 29 1500 828
9149 19 22 735 193
9148 13 6 1062 195
9147 29 16 1442 123
9146 10 29 676 526
9145 6 10 465 900
9144 6 16 647 872
9143 29 26 719 600
9142 10 6 1747 577
9141 16 16 706 408
9140 26 16 1303 358
9139 16 13 367 703
9138 7 29 598 161
9137 3 20 1645 316
9136 3 9 1558 1056
9135 3 22 1768 195
9134 19 22 1200 449
9133 20 23 1236 246
9132 19 13 1688 640
9131 16 13 654 720
9130 6 19 996 631
9129 13 10 606 592
9128 19 16 1967 865
9127 10 13 1315 328
9126 25 28 1909 396
9125 3 23 571 632
9124 29 13 1014 130
9123 23 23 1382 991
9122 23 26 1520 942
9121 26 16 1296 524
9120 6 22 562 614
9119 13 26 1073 1066
9118 6 26 1991 318
9117 3 13 472 300
9116 16 13 367 703
9115 10 10 588 654
9114 19 6 1813 756
9113 16 28 875 1094
9112 13 3 621 723
9111 13 9 820 552
9110 16 29 1883 380
9109 29 26 1724 482
9108 16 3 262 658
9107 23 13 206 128
9106 19 19 873 118
9105 19 16 1319 385
9104 16 13 1121 641
9103 6 13 1201 715
9102 10 13 419 950
9101 3 3 699 786
9100 3 10 1791 520
9099 23 7 983 372
9098 3 13 355 737
9097 26 22 1487 269
9096 22 28 1002 795
9095 16 29 1694 404
9094 29 29 969 833
9093 20 7 386 964
9092 6 22 597 540
9091 29 19 1268 1095
9090 22 9 1805 279
9089 6 10 1572 528
9088 16 6 1907 397
9087 16 6 1907 397
9086 3 16 1456 192
9085 13 16 1785 297
9084 3 19 1432 1051
9083 7 10 801 919
9082 10 29 1194 399
9081 29 20 1704 502
9080 10 10 588 654
9079 22 13 667 765
9078 6 13 1201 715
9077 25 6 647 415
9076 10 29 1194 399
9075 7 7 501 800
9074 22 16 644 313
9073 10 3 1886 632
9072 28 25 952 377
9071 3 19 952 540
9070 29 20 1160 237
9069 3 13 1907 307
9068 22 19 1628 332
9067 20 13 636 446
9066 9 9 1137 1019
9065 13 13 1714 399
9064 23 13 206 128
9063 13 20 1925 840
9062 6 10 465 900
9061 22 25 224 467
9060 10 19 709 692
9059 16 6 1188 697
9058 29 22 561 236
9057 26 10 574 593
9056 16 26 1590 728
9055 29 23 1148 789
9054 16 29 533 935
9053 6 3 1347 609
9052 19 9 1059 580
9051 9 13 211 1039
9050 26 6 1156 1073
9049 28 6 1208 309
9048 29 10 243 775
9047 19 16 1351 615
9046 22 3 480 1037
9045 10 3 1641 417
9044 29 10 483 1038
9043 16 23 746 416
9042 19 26 309 271
9041 13 3 690 686
9040 26 20 1645 318
9039 13 6 1987 926
9038 6 22 562 614
9037 28 22 330 563
9036 20 13 848 198
9035 13 29 626 332
9034 25 22 471 448
9033 22 10 1233 546
9032 3 16 1391 846
9031 13 6 1062 195
9030 13 29 1255 923
9029 6 10 1572 528
9028 19 6 1204 453
9027 20 23 1551 986
9026 22 22 930 324
9025 9 25 849 1008
9024 22 22 626 1048
9023 29 13 1014 130
9022 6 10 713 921
9021 20 20 418 893
9020 3 13 685 443
9019 22 3 1565 763
9018 7 7 1524 189
9017 6 28 1820 271
9016 7 20 1880 705
9015 29 16 584 203
9014 22 16 644 313
9013 13 6 1699 1020
9012 20 23 1325 338
9011 3 13 1889 538
9010 22 19 602 291
9009 20 13 848 198
9008 13 23 1714 347
9007 22 10 1079 154
9006 9 19 1281 241
9005 23 7 983 372
9004 19 22 1260 355
9003 16 16 1633 195
9002 19 29 1523 353
9001 25 19 1753 524
9000 3 13 355 737
8999 19 3 784 755
8998 3 3 715 977
8997 28 19 828 888
8996 22 13 709 953
8995 26 16 1303 358
8994 13 9 820 552
8993 26 26 496 520
8992 9 9 1137 1019
8991 3 16 1796 762
8990 19 13 1537 614
8989 28 22 330 563
8988 10 10 1285 483
8987 22 22 930 324
8986 3 22 1768 195
8985 16 23 746 416
8984 3 13 1210 892
8983 25 28 1909 396
8982 13 23 560 244
8981 16 29 533 935
8980 13 13 1710 800
8979 25 22 861 590
8978 3 16 1456 192
8977 16 29 1883 380
8976 6 19 1591 138
8975 29 26 1522 215
8974 16 10 396 514
8973 19 13 884 455
8972 26 29 267 777
8971 25 28 1909 396
8970 6 19 1185 822
8969 19 19 1437 576
8968 16 13 671 726
8967 3 3 575 287
8966 13 6 1699 1020
8965 20 23 1236 246
8964 28 6 1953 299
8963 6 6 442 900
8962 3 7 1565 226
8961 13 20 1951 729
8960 16 13 1121 641
8959 26 22 1487 269
8958 6 19 486 789
8957 20 16 851 446
8956 22 25 914 337
8955 7 10 801 919
8954 10 29 676 526
8953 20 7 894 300
8952 6 3 1347 609
8951 13 26 1639 927
8950 13 6 1699 1020
8949 9 22 909 192
8948 3 10 1791 520
8947 7 29 743 826
8946 13 10 606 592
8945 6 6 1445 1014
8944 20 16 1200 991
8943 16 29 1083 521
8942 28 9 1185 918
8941 16 13 654 720
8940 16 6 1332 642
8939 13 3 203 818
8938 26 7 738 375
8937 16 29 1730 638
8936 13 26 1253 542
8935 22 28 347 1058
8934 7 26 1166 552
8933 7 13 1210 414
8932 23 23 1366 481
8931 13 29 719 531
8930 19 28 512 778
8929 22 28 347 1058
8928 13 3 690 686
8927 16 6 1907 397
8926 19 3 762 269
8925 19 28 512 778
8924 26 29 267 777
8923 10 6 1747 577
8922 22 13 667 765
8921 26 22 1628 925
8920 25 6 653 107
8919 16 29 1730 638
8918 3 13 751 234
8917 29 16 1442 123
8916 19 28 486 840
8915 19 13 1904 276
8914 3 22 1768 195
8913 26 22 1513 447
8912 26 22 1628 925
8911 13 26 1253 542
8910 29 13 1014 130
8909 19 22 1440 777
8908 7 26 634 751
8907 6 10 465 900
8906 28 22 1166 491
8905 7 13 734 917
8904 13 3 203 818
8903 19 13 1904 276
8902 23 29 1789 900
8901 22 3 338 357
